sample,read_local_address,contig_local_address,fwd_download,rev_download,contig_download,contig,Date,Depth,Ocean,Location,Lon,Lat,cruise_id,cruise_station
SRR5720265,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720265/SRR5720265_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720265/SRR5720265_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187117/S0539.fa,S0539.fa,23/04/2003,175,Pacific ,ALOHA   ,-31.6,178,HOT147   ,HOT
SRR5720266,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720266/SRR5720266_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720266/SRR5720266_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187118/S0540.fa,S0540.fa,20/05/2003,5,Pacific ,ALOHA   ,-34.62898,17.06995,HOT148   ,HOT
SRR5720267,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720267/SRR5720267_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720267/SRR5720267_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187111/S0533.fa,S0533.fa,25/02/2003,175,Pacific ,ALOHA   ,-34.62898,17.06995,HOT145   ,HOT
SRR5720268,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720268/SRR5720268_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720268/SRR5720268_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187112/S0534.fa,S0534.fa,28/03/2003,5,Pacific ,ALOHA   ,-34.62898,17.06995,HOT146   ,HOT
SRR5720269,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720269/SRR5720269_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720269/SRR5720269_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187109/S0531.fa,S0531.fa,25/02/2003,5,Pacific ,ALOHA   ,-34.62898,17.06995,HOT145   ,HOT
SRR5720270,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720270/SRR5720270_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720270/SRR5720270_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187110/S0532.fa,S0532.fa,25/02/2003,115,Pacific ,ALOHA   ,-34.62898,17.06995,HOT145   ,HOT
SRR5720271,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720271/SRR5720271_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720271/SRR5720271_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187115/S0537.fa,S0537.fa,23/04/2003,5,Pacific ,ALOHA   ,-34.62898,17.06995,HOT147   ,HOT
SRR5720272,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720272/SRR5720272_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720272/SRR5720272_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187116/S0538.fa,S0538.fa,23/04/2003,125,Pacific ,ALOHA   ,-34.89531,16.07692,HOT147   ,HOT
SRR5720273,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720273/SRR5720273_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720273/SRR5720273_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187113/S0535.fa,S0535.fa,28/03/2003,125,Pacific ,ALOHA   ,-34.89531,16.07692,HOT146   ,HOT
SRR5720274,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720274/SRR5720274_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720274/SRR5720274_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187114/S0536.fa,S0536.fa,28/03/2003,175,Pacific ,ALOHA   ,-34.89531,16.07692,HOT146   ,HOT
SRR5720275,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720275/SRR5720275_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720275/SRR5720275_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187188/S0610.fa,S0610.fa,04/11/2003,80,Atlantic,BATS    ,-34.89531,16.07692,BATS182  ,BATS
SRR5720276,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720276/SRR5720276_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720276/SRR5720276_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187187/S0609.fa,S0609.fa,04/11/2003,1,Atlantic,BATS    ,-34.89531,16.07692,BATS182  ,BATS
SRR5720277,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720277/SRR5720277_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720277/SRR5720277_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187182/S0604.fa,S0604.fa,12/11/2004,80,Atlantic,BATS    ,-34.89531,16.07692,BATS194  ,BATS
SRR5720278,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720278/SRR5720278_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720278/SRR5720278_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187181/S0603.fa,S0603.fa,12/11/2004,1,Atlantic,BATS    ,-35.36689,14.90645,BATS194  ,BATS
SRR5720279,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720279/SRR5720279_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720279/SRR5720279_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187180/S0602.fa,S0602.fa,13/10/2004,180,Atlantic,BATS    ,-35.36689,14.90645,BATS193  ,BATS
SRR5720280,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720280/SRR5720280_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720280/SRR5720280_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187179/S0601.fa,S0601.fa,13/10/2004,100,Atlantic,BATS    ,-35.36689,14.90645,BATS193  ,BATS
SRR5720281,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720281/SRR5720281_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720281/SRR5720281_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187186/S0608.fa,S0608.fa,20/05/2003,180,Atlantic,BATS    ,-35.36689,14.90645,BATS176  ,BATS
SRR5720282,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720282/SRR5720282_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720282/SRR5720282_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187185/S0607.fa,S0607.fa,20/05/2003,100,Atlantic,BATS    ,-35.36689,14.90645,BATS176  ,BATS
SRR5720283,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720283/SRR5720283_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720283/SRR5720283_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187184/S0606.fa,S0606.fa,20/05/2003,1,Atlantic,BATS    ,-35.36689,14.90645,BATS176  ,BATS
SRR5720284,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720284/SRR5720284_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720284/SRR5720284_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187183/S0605.fa,S0605.fa,12/11/2004,180,Atlantic,BATS    ,-36.4495,13.21958,BATS194  ,BATS
SRR5720285,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720285/SRR5720285_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720285/SRR5720285_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187170/S0592.fa,S0592.fa,12/08/2003,100,Atlantic,BATS    ,-36.4495,13.21958,BATS179  ,BATS
SRR5720286,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720286/SRR5720286_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720286/SRR5720286_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187169/S0591.fa,S0591.fa,12/08/2003,10,Atlantic,BATS    ,-36.4495,13.21958,BATS179  ,BATS
SRR5720287,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720287/SRR5720287_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720287/SRR5720287_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187128/S0550.fa,S0550.fa,20/08/2003,115,Pacific ,ALOHA   ,-36.4495,13.21958,HOT151   ,HOT
SRR5720288,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720288/SRR5720288_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720288/SRR5720288_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187127/S0549.fa,S0549.fa,20/08/2003,5,Pacific ,ALOHA   ,-36.4495,13.21958,HOT151   ,HOT
SRR5720289,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720289/SRR5720289_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720289/SRR5720289_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187126/S0548.fa,S0548.fa,19/07/2003,175,Pacific ,ALOHA   ,-36.4495,13.21958,HOT150   ,HOT
SRR5720290,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720290/SRR5720290_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720290/SRR5720290_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187125/S0547.fa,S0547.fa,19/07/2003,125,Pacific ,ALOHA   ,-36.48458,13.276,HOT150   ,HOT
SRR5720291,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720291/SRR5720291_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720291/SRR5720291_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187124/S0546.fa,S0546.fa,19/07/2003,5,Pacific ,ALOHA   ,-36.48458,13.276,HOT150   ,HOT
SRR5720292,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720292/SRR5720292_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720292/SRR5720292_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187123/S0545.fa,S0545.fa,19/06/2003,175,Pacific ,ALOHA   ,-36.48458,13.276,HOT149   ,HOT
SRR5720293,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720293/SRR5720293_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720293/SRR5720293_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187122/S0544.fa,S0544.fa,19/06/2003,100,Pacific ,ALOHA   ,-36.48458,13.276,HOT149   ,HOT
SRR5720294,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720294/SRR5720294_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720294/SRR5720294_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187121/S0543.fa,S0543.fa,19/06/2003,5,Pacific ,ALOHA   ,-36.48458,13.276,HOT149   ,HOT
SRR5720295,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720295/SRR5720295_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720295/SRR5720295_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187120/S0542.fa,S0542.fa,20/05/2003,175,Pacific ,ALOHA   ,-36.48458,13.276,HOT148   ,HOT
SRR5720296,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720296/SRR5720296_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720296/SRR5720296_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187119/S0541.fa,S0541.fa,20/05/2003,115,Pacific ,ALOHA   ,-38.42539,10.08884,HOT148   ,HOT
SRR5720297,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720297/SRR5720297_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720297/SRR5720297_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187087/S0509.fa,S0509.fa,18/05/2004,175,Pacific ,ALOHA   ,-38.42539,10.08884,HOT159   ,HOT
SRR5720298,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720298/SRR5720298_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720298/SRR5720298_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187088/S0510.fa,S0510.fa,15/06/2004,5,Pacific ,ALOHA   ,-38.42539,10.08884,HOT160   ,HOT
SRR5720299,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720299/SRR5720299_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720299/SRR5720299_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187079/S0501.fa,S0501.fa,24/02/2004,5,Pacific ,ALOHA   ,-38.42539,10.08884,HOT156   ,HOT
SRR5720300,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720300/SRR5720300_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720300/SRR5720300_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187080/S0502.fa,S0502.fa,24/02/2004,100,Pacific ,ALOHA   ,-38.42539,10.08884,HOT156   ,HOT
SRR5720301,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720301/SRR5720301_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/001/SRR5720301/SRR5720301_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187081/S0503.fa,S0503.fa,24/02/2004,175,Pacific ,ALOHA   ,-38.42539,10.08884,HOT156   ,HOT
SRR5720302,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720302/SRR5720302_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/002/SRR5720302/SRR5720302_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187082/S0504.fa,S0504.fa,20/04/2004,25,Pacific ,ALOHA   ,-39.25553,7.72506,HOT158   ,HOT
SRR5720303,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720303/SRR5720303_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/003/SRR5720303/SRR5720303_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187083/S0505.fa,S0505.fa,20/04/2004,125,Pacific ,ALOHA   ,-39.25553,7.72506,HOT158   ,HOT
SRR5720304,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720304/SRR5720304_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/004/SRR5720304/SRR5720304_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187084/S0506.fa,S0506.fa,20/04/2004,175,Pacific ,ALOHA   ,-39.25553,7.72506,HOT158   ,HOT
SRR5720305,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720305/SRR5720305_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/005/SRR5720305/SRR5720305_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187085/S0507.fa,S0507.fa,18/05/2004,5,Pacific ,ALOHA   ,-39.25553,7.72506,HOT159   ,HOT
SRR5720306,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720306/SRR5720306_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/006/SRR5720306/SRR5720306_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187086/S0508.fa,S0508.fa,18/05/2004,115,Pacific ,ALOHA   ,-39.25553,7.72506,HOT159   ,HOT
SRR5720307,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720307/SRR5720307_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/007/SRR5720307/SRR5720307_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187178/S0600.fa,S0600.fa,13/10/2004,1,Atlantic,BATS    ,-39.25553,7.72506,BATS193  ,BATS
SRR5720308,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720308/SRR5720308_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/008/SRR5720308/SRR5720308_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187137/S0559.fa,S0559.fa,14/10/2003,100,Pacific ,ALOHA   ,-40.01935,0.88755,HOT152   ,HOT
SRR5720309,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720309/SRR5720309_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/009/SRR5720309/SRR5720309_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187138/S0560.fa,S0560.fa,14/10/2003,175,Pacific ,ALOHA   ,-40.01935,0.88755,HOT152   ,HOT
SRR5720310,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads,/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720310/SRR5720310_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/000/SRR5720310/SRR5720310_2.fastq.gz,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRZ/000187/SRZ187129/S0551.fa,S0551.fa,20/08/2003,175,Pacific ,ALOHA   ,-40.01935,0.88755,HOT151   ,HOT
